Var1,Var2
MAR01555,Transport reactions
MAR01567,Bile acid biosynthesis
MAR01569,Bile acid biosynthesis
MAR01571,Bile acid biosynthesis
MAR01586,Glycerophospholipid metabolism
MAR01588,Fatty acid oxidation
MAR01594,Transport reactions
MAR01596,Transport reactions
MAR01600,Fatty acid oxidation
MAR01603,Glycerophospholipid metabolism
MAR01606,Glycerophospholipid metabolism
MAR01612,Glycerophospholipid metabolism
MAR01615,Glycerophospholipid metabolism
MAR01616,Phenylalanine metabolism
MAR01621,Transport reactions
MAR01628,Cholesterol metabolism
MAR01636,Transport reactions
MAR01643,Heme synthesis
MAR01645,Transport reactions
MAR01650,Transport reactions
MAR01658,Glycerophospholipid metabolism
MAR01661,Transport reactions
MAR01664,Transport reactions
MAR01671,Fatty acid oxidation
MAR01674,Fatty acid oxidation
MAR01675,Fatty acid oxidation
MAR01690,Vitamin A metabolism
MAR01711,Bile acid biosynthesis
MAR01712,Transport reactions
MAR01714,Cholesterol metabolism
MAR01715,Cholesterol metabolism
MAR01721,Fatty acid oxidation
MAR01724,Ubiquinone synthesis
MAR01736,Fatty acid oxidation
MAR01755,Fatty acid oxidation
MAR01757,Fatty acid oxidation
MAR01763,Fatty acid oxidation
MAR01773,Fatty acid oxidation
MAR01775,Fatty acid oxidation
MAR01789,Transport reactions
MAR01799,Fatty acid oxidation
MAR01801,Miscellaneous
MAR01808,Miscellaneous
MAR01814,Fatty acid oxidation
MAR01818,N-glycan metabolism
MAR02021,Starch and sucrose metabolism
MAR02023,Arginine and proline metabolism
MAR02026,Cholesterol metabolism
MAR02027,Cysteine and methionine metabolism
MAR02028,Fatty acid oxidation
MAR02035,Fatty acid oxidation
MAR02119,Biopterin metabolism
MAR02120,Pyrimidine metabolism
MAR02121,Fatty acid oxidation
MAR02122,Fatty acid oxidation
MAR02123,Fatty acid oxidation
MAR02124,Pyrimidine metabolism
MAR02125,Pyrimidine metabolism
MAR02126,Miscellaneous
MAR02128,Miscellaneous
MAR02147,Cholesterol metabolism
MAR02148,Fatty acid oxidation
MAR02149,Fatty acid oxidation
MAR02183,Fatty acid oxidation
MAR02184,Bile acid biosynthesis
MAR02185,Fatty acid biosynthesis
MAR02187,Fatty acid oxidation
MAR02198,Miscellaneous
MAR02200,Cholesterol metabolism
MAR02206,Cholesterol metabolism
MAR02207,Fatty acid oxidation
MAR02216,Transport reactions
MAR02220,Transport reactions
MAR02226,Transport reactions
MAR02272,Transport reactions
MAR02301,Cholesterol metabolism
MAR02303,Transport reactions
MAR02306,Miscellaneous
MAR02310,Fatty acid oxidation
MAR02312,Fatty acid oxidation
MAR02313,Fatty acid oxidation
MAR02314,Fatty acid oxidation
MAR02322,Fatty acid biosynthesis
MAR02323,Fatty acid biosynthesis
MAR02325,Fatty acid biosynthesis
MAR02327,Fatty acid biosynthesis
MAR02337,Cholesterol metabolism
MAR02341,Miscellaneous
MAR02357,Miscellaneous
MAR02358,Miscellaneous
MAR02366,Miscellaneous
MAR02367,Fatty acid oxidation
MAR02369,Fatty acid oxidation
MAR02370,Fatty acid oxidation
MAR02372,Fatty acid oxidation
MAR02373,Fatty acid oxidation
MAR02381,Fatty acid oxidation
MAR02384,Transport reactions
MAR02386,Transport reactions
MAR02388,Transport reactions
MAR02390,Transport reactions
MAR02392,Transport reactions
MAR02394,Transport reactions
MAR02405,Transport reactions
MAR02406,Transport reactions
MAR02413,Transport reactions
MAR02414,Transport reactions
MAR02416,Transport reactions
MAR02418,Transport reactions
MAR02420,Transport reactions
MAR02422,Transport reactions
MAR02490,Pyrimidine metabolism
MAR02781,Phosphatidylinositol phosphate metabolism
MAR02804,Fatty acid oxidation
MAR02808,Fatty acid oxidation
MAR02810,Fatty acid oxidation
MAR02818,Fatty acid oxidation
MAR02885,Bile acid biosynthesis
MAR02891,Bile acid biosynthesis
MAR02953,Bile acid biosynthesis
MAR02958,Miscellaneous
MAR02960,Vitamin A metabolism
MAR02993,Vitamin A metabolism
MAR03004,Phosphatidylinositol phosphate metabolism
MAR03043,Miscellaneous
MAR03045,Miscellaneous
MAR03162,Miscellaneous
MAR03209,Bile acid biosynthesis
MAR03214,Bile acid biosynthesis
MAR03255,Tryptophan metabolism
MAR03257,Steroid metabolism
MAR03273,Fatty acid oxidation
MAR03276,Fatty acid oxidation
MAR03289,Fatty acid oxidation
MAR03303,Phosphatidylinositol phosphate metabolism
MAR03354,Glycerophospholipid metabolism
MAR03371,Fatty acid oxidation
MAR03374,Fatty acid oxidation
MAR03376,Fatty acid oxidation
MAR03377,Fatty acid oxidation
MAR03378,Fatty acid oxidation
MAR03379,Fatty acid oxidation
MAR03380,Fatty acid oxidation
MAR03381,Fatty acid oxidation
MAR03384,Fatty acid oxidation
MAR03385,Fatty acid oxidation
MAR03387,Fatty acid oxidation
MAR03389,Fatty acid oxidation
MAR03395,Fatty acid oxidation
MAR03399,Fatty acid oxidation
MAR03401,Fatty acid oxidation
MAR03402,Fatty acid oxidation
MAR03403,Fatty acid oxidation
MAR03404,Fatty acid oxidation
MAR03405,Fatty acid oxidation
MAR03410,Fatty acid oxidation
MAR03420,Cholesterol metabolism
MAR03438,Fatty acid oxidation
MAR03439,Fatty acid oxidation
MAR03483,Fatty acid oxidation
MAR03485,Fatty acid oxidation
MAR03487,Fatty acid oxidation
MAR03490,Fatty acid oxidation
MAR03492,Fatty acid oxidation
MAR03494,Fatty acid oxidation
MAR03495,Fatty acid oxidation
MAR03496,Fatty acid oxidation
MAR03497,Fatty acid oxidation
MAR03499,Fatty acid oxidation
MAR03500,Fatty acid oxidation
MAR03502,Fatty acid oxidation
MAR03504,Fatty acid oxidation
MAR03507,Fatty acid oxidation
MAR03516,Fatty acid oxidation
MAR03518,Fatty acid oxidation
MAR03535,Fatty acid oxidation
MAR03604,Fatty acid biosynthesis
MAR03605,Fatty acid biosynthesis
MAR03606,Fatty acid biosynthesis
MAR03607,Fatty acid biosynthesis
MAR03608,Fatty acid biosynthesis
MAR03609,Fatty acid biosynthesis
MAR03610,Fatty acid biosynthesis
MAR03611,Fatty acid biosynthesis
MAR03612,Fatty acid biosynthesis
MAR03615,Fatty acid biosynthesis
MAR03616,Fatty acid biosynthesis
MAR03617,Fatty acid biosynthesis
MAR03618,Fatty acid biosynthesis
MAR03619,Fatty acid biosynthesis
MAR03621,Fatty acid biosynthesis
MAR03624,Fatty acid biosynthesis
MAR03749,Fatty acid biosynthesis
MAR03768,Bile acid biosynthesis
MAR03776,Phosphatidylinositol phosphate metabolism
MAR03779,Phosphatidylinositol phosphate metabolism
MAR03786,Phosphatidylinositol phosphate metabolism
MAR03801,Eicosanoid metabolism
MAR03803,Eicosanoid metabolism
MAR03805,Eicosanoid metabolism
MAR03815,Bile acid biosynthesis
MAR03817,Bile acid biosynthesis
MAR03826,Miscellaneous
MAR03840,Eicosanoid metabolism
MAR03846,Eicosanoid metabolism
MAR03872,Eicosanoid metabolism
MAR03874,Eicosanoid metabolism
MAR03886,Arachidonic acid metabolism
MAR03887,Arachidonic acid metabolism
MAR03894,Arachidonic acid metabolism
MAR03932,Arachidonic acid metabolism
MAR03997,Fatty acid oxidation
MAR04003,Fatty acid oxidation
MAR04411,Transport reactions
MAR04438,Fatty acid oxidation
MAR04439,Fatty acid oxidation
MAR04445,Fatty acid oxidation
MAR04447,Fatty acid oxidation
MAR04457,Fatty acid oxidation
MAR04479,Fatty acid oxidation
MAR04491,Fatty acid oxidation
MAR04504,Fatty acid oxidation
MAR04506,Fatty acid oxidation
MAR04509,Fatty acid oxidation
MAR04522,Fatty acid oxidation
MAR04562,Fatty acid oxidation
MAR04566,Fatty acid oxidation
MAR04571,Fatty acid oxidation
MAR04578,Fatty acid oxidation
MAR04581,Fatty acid oxidation
MAR04598,Fatty acid oxidation
MAR04610,Fatty acid oxidation
MAR04613,Fatty acid oxidation
MAR04616,Fatty acid oxidation
MAR04620,Fatty acid oxidation
MAR04624,Fatty acid oxidation
MAR04634,Fatty acid oxidation
MAR04638,Fatty acid oxidation
MAR04639,Fatty acid oxidation
MAR04645,Transport reactions
MAR04661,Fatty acid oxidation
MAR04671,Fatty acid oxidation
MAR04674,Transport reactions
MAR04677,Transport reactions
MAR04678,Transport reactions
MAR04707,Fatty acid oxidation
MAR04711,Fatty acid oxidation
MAR04719,Fatty acid oxidation
MAR04722,Transport reactions
MAR04726,Transport reactions
MAR04728,Fatty acid oxidation
MAR04745,Fatty acid oxidation
MAR04759,Fatty acid oxidation
MAR04782,Transport reactions
MAR04805,Fatty acid oxidation
MAR04966,Fatty acid oxidation
MAR04967,Fatty acid oxidation
MAR04968,Fatty acid oxidation
MAR04970,Fatty acid oxidation
MAR04974,Fatty acid oxidation
MAR04978,Fatty acid oxidation
MAR04981,Fatty acid oxidation
MAR04984,Fatty acid oxidation
MAR04987,Fatty acid oxidation
MAR04988,Fatty acid oxidation
MAR04991,Fatty acid oxidation
MAR05001,Fatty acid oxidation
MAR05017,Fatty acid oxidation
MAR05019,Fatty acid oxidation
MAR05024,Fatty acid oxidation
MAR05025,Fatty acid oxidation
MAR05026,Fatty acid oxidation
MAR05028,Fatty acid oxidation
MAR05030,Fatty acid oxidation
MAR05044,Fatty acid oxidation
MAR05069,Fatty acid oxidation
MAR05072,Fatty acid oxidation
MAR05075,Fatty acid oxidation
MAR05081,Fatty acid oxidation
MAR05083,Fatty acid oxidation
MAR05086,Fatty acid oxidation
MAR05090,Fatty acid oxidation
MAR05093,Fatty acid oxidation
MAR05095,Fatty acid oxidation
MAR05097,Fatty acid oxidation
MAR05098,Fatty acid oxidation
MAR05100,Fatty acid oxidation
MAR05103,Fatty acid oxidation
MAR05104,Fatty acid oxidation
MAR05106,Fatty acid oxidation
MAR05108,Fatty acid oxidation
MAR05110,Fatty acid oxidation
MAR05111,Fatty acid oxidation
MAR05119,Fatty acid oxidation
MAR05120,Fatty acid oxidation
MAR05123,Fatty acid oxidation
MAR05175,Fatty acid oxidation
MAR05176,Fatty acid oxidation
MAR05177,Fatty acid oxidation
MAR05178,Fatty acid oxidation
MAR05179,Fatty acid oxidation
MAR05180,Fatty acid oxidation
MAR05181,Fatty acid oxidation
MAR05182,Fatty acid oxidation
MAR05183,Fatty acid oxidation
MAR05184,Fatty acid oxidation
MAR05185,Fatty acid oxidation
MAR05186,Fatty acid oxidation
MAR05187,Fatty acid oxidation
MAR05188,Fatty acid oxidation
MAR05189,Fatty acid oxidation
MAR05190,Fatty acid oxidation
MAR05191,Fatty acid oxidation
MAR05192,Fatty acid oxidation
MAR05193,Fatty acid oxidation
MAR05194,Fatty acid oxidation
MAR05195,Fatty acid oxidation
MAR05196,Fatty acid oxidation
MAR05208,Fatty acid oxidation
MAR05229,Fatty acid oxidation
MAR05235,Fatty acid oxidation
MAR05242,Fatty acid oxidation
MAR05256,Fatty acid oxidation
MAR05293,Fatty acid oxidation
MAR05298,Fatty acid oxidation
MAR05300,Fatty acid oxidation
MAR05302,Fatty acid oxidation
MAR05306,Fatty acid oxidation
MAR05309,Fatty acid oxidation
MAR05312,Fatty acid oxidation
MAR05321,Fatty acid oxidation
MAR05323,Fatty acid oxidation
MAR05325,Fatty acid oxidation
MAR05327,Fatty acid oxidation
MAR05329,Fatty acid oxidation
MAR05331,Fatty acid oxidation
MAR05343,Fatty acid oxidation
MAR05345,Fatty acid oxidation
MAR05350,Fatty acid oxidation
MAR05356,Fatty acid oxidation
MAR05357,Fatty acid oxidation
MAR05358,Fatty acid oxidation
MAR05359,Fatty acid oxidation
MAR05360,Fatty acid oxidation
MAR05364,Fatty acid oxidation
MAR05365,Fatty acid oxidation
MAR05366,Fatty acid oxidation
MAR05367,Fatty acid oxidation
MAR05368,Fatty acid oxidation
MAR05369,Fatty acid oxidation
MAR05370,Fatty acid oxidation
MAR05371,Fatty acid oxidation
MAR05372,Fatty acid oxidation
MAR05373,Fatty acid oxidation
MAR05374,Fatty acid oxidation
MAR05375,Fatty acid oxidation
MAR05376,Fatty acid oxidation
MAR05377,Fatty acid oxidation
MAR05378,Fatty acid oxidation
MAR05379,Fatty acid oxidation
MAR05380,Fatty acid oxidation
MAR05382,Fatty acid oxidation
MAR05383,Fatty acid oxidation
MAR05402,Fatty acid oxidation
MAR05403,Fatty acid oxidation
MAR05404,Fatty acid oxidation
MAR05405,Fatty acid oxidation
MAR05408,Fatty acid oxidation
MAR05410,Fatty acid oxidation
MAR05412,Fatty acid oxidation
MAR05421,Fatty acid oxidation
MAR05427,Fatty acid oxidation
MAR05428,Fatty acid oxidation
MAR05431,Fatty acid oxidation
MAR05434,Fatty acid oxidation
MAR05456,Fatty acid oxidation
MAR05991,Fatty acid oxidation
MAR06278,Fatty acid oxidation
MAR06279,Fatty acid oxidation
MAR06280,Fatty acid oxidation
MAR06281,Fatty acid oxidation
MAR06282,Fatty acid oxidation
MAR06283,Fatty acid oxidation
MAR06284,Fatty acid oxidation
MAR06285,Fatty acid oxidation
MAR06319,Fatty acid oxidation
MAR06320,Fatty acid oxidation
MAR06322,Fatty acid oxidation
MAR06329,Fatty acid oxidation
MAR06344,Fatty acid oxidation
MAR06345,Fatty acid oxidation
MAR06347,Fatty acid oxidation
MAR06349,Fatty acid oxidation
MAR06350,Fatty acid oxidation
MAR06378,Fatty acid oxidation
MAR06390,Fatty acid oxidation
MAR06407,Fatty acid oxidation
MAR06418,Fatty acid oxidation
MAR06437,Fatty acid oxidation
MAR06449,Fatty acid oxidation
MAR06452,Fatty acid oxidation
MAR06483,Fatty acid oxidation
MAR06485,Fatty acid oxidation
MAR06487,Fatty acid oxidation
MAR06489,Fatty acid oxidation
MAR06491,Fatty acid oxidation
MAR06493,Fatty acid oxidation
MAR06499,Fatty acid oxidation
MAR06502,Fatty acid oxidation
MAR06503,Fatty acid oxidation
MAR06528,Fatty acid oxidation
MAR06586,Fatty acid oxidation
MAR06593,Fatty acid oxidation
MAR06598,Fatty acid oxidation
MAR06599,Fatty acid oxidation
MAR06600,Fatty acid oxidation
MAR06604,Fatty acid oxidation
MAR06688,Fatty acid oxidation
MAR06769,Fatty acid oxidation
MAR06775,Transport reactions
MAR06777,Fatty acid oxidation
MAR06779,Transport reactions
MAR06809,Fatty acid oxidation
MAR06810,Fatty acid oxidation
MAR06825,Fatty acid oxidation
MAR06832,Fatty acid oxidation
MAR06847,Fatty acid oxidation
MAR06852,Fatty acid oxidation
MAR06859,Transport reactions
MAR06861,Isolated
MAR06863,Transport reactions
MAR06864,Transport reactions
MAR06866,Transport reactions
MAR06891,Transport reactions
MAR06892,Transport reactions
MAR06893,Transport reactions
MAR06894,Transport reactions
MAR06895,Transport reactions
MAR06897,Transport reactions
MAR06898,Transport reactions
MAR06915,Transport reactions
MAR07101,Transport reactions
MAR07102,Transport reactions
MAR07105,Transport reactions
MAR07149,Transport reactions
MAR07151,Transport reactions
MAR07152,Transport reactions
MAR07153,Transport reactions
MAR07156,Transport reactions
MAR07157,Transport reactions
MAR07189,Transport reactions
MAR07193,Transport reactions
MAR07589,Transport reactions
MAR07658,Transport reactions
MAR07753,Transport reactions
MAR07811,Transport reactions
MAR08218,Cholesterol metabolism
MAR08274,Pyrimidine metabolism
MAR08968,Vitamin B2 metabolism
MAR08971,Pentose phosphate pathway
MAR08972,Transport reactions
MAR08985,Pentose phosphate pathway
MAR08988,Transport reactions
MAR08992,Pentose phosphate pathway
MAR08998,Transport reactions
MAR09031,Transport reactions
MAR09274,Transport reactions
MAR09402,Transport reactions
MAR09403,Transport reactions
MAR09736,Transport reactions
MAR09870,Transport reactions
MAR09878,Transport reactions
MAR09882,Transport reactions
MAR09884,Transport reactions
MAR09885,Transport reactions
MAR09890,Transport reactions
MAR09894,Transport reactions
MAR09897,Transport reactions
MAR09901,Transport reactions
MAR09903,Transport reactions
MAR09905,Transport reactions
MAR09912,Transport reactions
MAR09913,Transport reactions
MAR09914,Transport reactions
MAR09915,Transport reactions
MAR09916,Transport reactions
MAR09917,Transport reactions
MAR09918,Transport reactions
MAR09930,Transport reactions
MAR09934,Eicosanoid metabolism
MAR09938,Fatty acid biosynthesis
MAR09942,Cholesterol metabolism
MAR09943,Cholesterol metabolism
MAR09944,Cholesterol metabolism
MAR09945,Cholesterol metabolism
MAR09946,Cholesterol metabolism
MAR09947,Cholesterol metabolism
MAR09951,Glycerophospholipid metabolism
MAR10004,Transport reactions
MAR10010,Transport reactions
MAR10011,Transport reactions
MAR10014,Transport reactions
MAR10020,Transport reactions
MAR10021,Transport reactions
MAR10155,Transport reactions
MAR10156,Transport reactions
MAR10384,Transport reactions
MAR10385,Transport reactions
MAR10451,Bile acid biosynthesis
MAR10452,Bile acid biosynthesis
MAR10453,Transport reactions
MAR10454,Transport reactions
MAR10460,Miscellaneous
MAR10465,Transport reactions
MAR10739,Transport reactions
MAR10740,Transport reactions
MAR10741,Transport reactions
MAR10742,Transport reactions
MAR10743,Transport reactions
MAR10744,Transport reactions
MAR10745,Transport reactions
MAR10746,Transport reactions
MAR10747,Transport reactions
MAR10748,Transport reactions
MAR10749,Transport reactions
MAR10750,Transport reactions
MAR10751,Transport reactions
MAR10752,Transport reactions
MAR10753,Transport reactions
MAR10754,Transport reactions
MAR10755,Transport reactions
MAR10756,Transport reactions
MAR10757,Transport reactions
MAR10758,Transport reactions
MAR10759,Transport reactions
MAR10760,Transport reactions
MAR10761,Transport reactions
MAR10762,Transport reactions
MAR10763,Transport reactions
MAR10764,Transport reactions
MAR10765,Transport reactions
MAR10766,Transport reactions
MAR10767,Transport reactions
MAR10768,Transport reactions
MAR10769,Transport reactions
MAR10770,Transport reactions
MAR10771,Transport reactions
MAR10772,Transport reactions
MAR10773,Transport reactions
MAR10774,Transport reactions
MAR10775,Transport reactions
MAR10776,Transport reactions
MAR10777,Transport reactions
MAR10778,Transport reactions
MAR10779,Transport reactions
MAR10780,Transport reactions
MAR10781,Transport reactions
MAR10782,Transport reactions
MAR10783,Transport reactions
MAR10784,Transport reactions
MAR10785,Transport reactions
MAR10786,Transport reactions
MAR10787,Transport reactions
MAR10788,Transport reactions
MAR10789,Transport reactions
MAR10790,Transport reactions
MAR10791,Transport reactions
MAR10792,Transport reactions
MAR10793,Transport reactions
MAR10794,Transport reactions
MAR10795,Transport reactions
MAR10796,Transport reactions
MAR10797,Transport reactions
MAR10798,Transport reactions
MAR10799,Transport reactions
MAR10800,Transport reactions
MAR10801,Transport reactions
MAR10802,Transport reactions
MAR10803,Transport reactions
MAR10804,Transport reactions
MAR10805,Transport reactions
MAR10806,Transport reactions
MAR10807,Transport reactions
MAR10808,Transport reactions
MAR10809,Transport reactions
MAR10810,Transport reactions
MAR10811,Transport reactions
MAR10812,Transport reactions
MAR10813,Transport reactions
MAR10814,Transport reactions
MAR10815,Transport reactions
MAR10816,Transport reactions
MAR10817,Transport reactions
MAR10818,Transport reactions
MAR10819,Transport reactions
MAR10820,Transport reactions
MAR10821,Transport reactions
MAR10822,Transport reactions
MAR10823,Transport reactions
MAR10824,Transport reactions
MAR10825,Transport reactions
MAR10826,Transport reactions
MAR10827,Transport reactions
MAR10828,Transport reactions
MAR10829,Transport reactions
MAR10830,Transport reactions
MAR10831,Transport reactions
MAR10832,Transport reactions
MAR10833,Transport reactions
MAR10834,Transport reactions
MAR10835,Transport reactions
MAR10836,Transport reactions
MAR10837,Transport reactions
MAR10838,Transport reactions
MAR10839,Transport reactions
MAR10840,Transport reactions
MAR10841,Transport reactions
MAR10842,Transport reactions
MAR10843,Transport reactions
MAR10844,Transport reactions
MAR10845,Transport reactions
MAR10846,Transport reactions
MAR10847,Transport reactions
MAR10848,Transport reactions
MAR10849,Transport reactions
MAR10850,Transport reactions
MAR10851,Transport reactions
MAR10852,Transport reactions
MAR10853,Transport reactions
MAR10854,Transport reactions
MAR10855,Transport reactions
MAR10856,Transport reactions
MAR10857,Transport reactions
MAR10858,Transport reactions
MAR10859,Transport reactions
MAR10860,Transport reactions
MAR10861,Transport reactions
MAR10862,Transport reactions
MAR10863,Transport reactions
MAR10864,Transport reactions
MAR10865,Transport reactions
MAR10866,Transport reactions
MAR10867,Transport reactions
MAR10868,Transport reactions
MAR10869,Transport reactions
MAR10870,Transport reactions
MAR10871,Transport reactions
MAR10872,Transport reactions
MAR10873,Transport reactions
MAR10874,Transport reactions
MAR10875,Transport reactions
MAR10876,Transport reactions
MAR10877,Transport reactions
MAR10878,Transport reactions
MAR10879,Transport reactions
MAR10880,Transport reactions
MAR10881,Transport reactions
MAR10882,Transport reactions
MAR10883,Transport reactions
MAR10884,Transport reactions
MAR10885,Transport reactions
MAR10886,Transport reactions
MAR10887,Transport reactions
MAR10888,Transport reactions
MAR10889,Transport reactions
MAR10890,Transport reactions
MAR10891,Transport reactions
MAR10892,Transport reactions
MAR10893,Transport reactions
MAR10894,Transport reactions
MAR10895,Transport reactions
MAR10896,Transport reactions
MAR10897,Transport reactions
MAR10898,Transport reactions
MAR10899,Transport reactions
MAR10900,Transport reactions
MAR10901,Transport reactions
MAR10902,Transport reactions
MAR10903,Transport reactions
MAR10904,Transport reactions
MAR10905,Transport reactions
MAR10906,Transport reactions
MAR10907,Transport reactions
MAR10908,Transport reactions
MAR10909,Transport reactions
MAR10910,Transport reactions
MAR10911,Transport reactions
MAR10912,Transport reactions
MAR10913,Transport reactions
MAR10914,Transport reactions
MAR10915,Transport reactions
MAR10916,Transport reactions
MAR10917,Transport reactions
MAR10918,Transport reactions
MAR10919,Transport reactions
MAR10920,Transport reactions
MAR10921,Transport reactions
MAR10922,Transport reactions
MAR10923,Transport reactions
MAR10924,Transport reactions
MAR10925,Transport reactions
MAR10926,Transport reactions
MAR10927,Transport reactions
MAR10928,Transport reactions
MAR10929,Transport reactions
MAR10930,Transport reactions
MAR10931,Transport reactions
MAR10932,Transport reactions
MAR10933,Transport reactions
MAR10934,Transport reactions
MAR10935,Transport reactions
MAR10936,Transport reactions
MAR10937,Transport reactions
MAR10938,Transport reactions
MAR10939,Transport reactions
MAR10940,Transport reactions
MAR10941,Transport reactions
MAR10942,Transport reactions
MAR10943,Transport reactions
MAR10944,Transport reactions
MAR10945,Transport reactions
MAR10946,Transport reactions
MAR10947,Transport reactions
MAR10948,Transport reactions
MAR10949,Transport reactions
MAR10950,Transport reactions
MAR10951,Transport reactions
MAR10952,Transport reactions
MAR10953,Transport reactions
MAR10954,Transport reactions
MAR10955,Transport reactions
MAR10956,Transport reactions
MAR10957,Transport reactions
MAR10958,Transport reactions
MAR10959,Transport reactions
MAR10960,Transport reactions
MAR10961,Transport reactions
MAR10962,Transport reactions
MAR10963,Transport reactions
MAR10964,Transport reactions
MAR10965,Transport reactions
MAR10966,Transport reactions
MAR10967,Transport reactions
MAR10968,Transport reactions
MAR10969,Transport reactions
MAR10970,Transport reactions
MAR10971,Transport reactions
MAR10972,Transport reactions
MAR10973,Transport reactions
MAR10974,Transport reactions
MAR10975,Transport reactions
MAR10976,Transport reactions
MAR10977,Transport reactions
MAR10978,Transport reactions
MAR10979,Transport reactions
MAR10980,Transport reactions
MAR11029,Peptide metabolism
MAR11227,Transport reactions
MAR11228,Transport reactions
MAR11229,Transport reactions
MAR11230,Transport reactions
MAR11231,Transport reactions
MAR11232,Transport reactions
MAR11255,Transport reactions
MAR11282,Transport reactions
MAR11283,Transport reactions
MAR11284,Transport reactions
MAR11285,Transport reactions
MAR11286,Transport reactions
MAR11287,Transport reactions
MAR11294,Fatty acid oxidation
MAR11304,Transport reactions
MAR11370,Transport reactions
MAR11374,Transport reactions
MAR11375,Transport reactions
MAR11377,Transport reactions
MAR11378,Transport reactions
MAR11380,Transport reactions
MAR11381,Transport reactions
MAR11383,Transport reactions
MAR11384,Transport reactions
MAR11386,Transport reactions
MAR11388,Transport reactions
MAR11389,Transport reactions
MAR11394,Propanoate metabolism
MAR11395,Transport reactions
MAR11410,Transport reactions
MAR11411,Transport reactions
MAR11414,Transport reactions
MAR11416,CoA synthesis
MAR11421,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR11433,Transport reactions
MAR11442,Transport reactions
MAR11467,Tyrosine metabolism
MAR11476,"Valine, leucine, and isoleucine metabolism"
MAR11479,"Valine, leucine, and isoleucine metabolism"
MAR11486,Propanoate metabolism
MAR11529,Fatty acid oxidation
MAR11534,Fatty acid oxidation
MAR11539,Fatty acid oxidation
MAR11572,Transport reactions
MAR11577,Transport reactions
MAR11578,Transport reactions
MAR11581,Transport reactions
MAR11582,Transport reactions
MAR11587,Transport reactions
MAR11588,Transport reactions
MAR11589,Transport reactions
MAR11590,Transport reactions
MAR11591,Transport reactions
MAR11592,Transport reactions
MAR11593,Transport reactions
MAR11594,Transport reactions
MAR11595,Transport reactions
MAR11596,Transport reactions
MAR11597,Transport reactions
MAR11598,Transport reactions
MAR11599,Transport reactions
MAR11600,Transport reactions
MAR11601,Transport reactions
MAR11602,Transport reactions
MAR11603,Transport reactions
MAR11604,Transport reactions
MAR11605,Transport reactions
MAR11606,Transport reactions
MAR11607,Transport reactions
MAR11608,Transport reactions
MAR11609,Transport reactions
MAR11610,Transport reactions
MAR11611,Transport reactions
MAR11612,Transport reactions
MAR11613,Transport reactions
MAR11614,Transport reactions
MAR11615,Transport reactions
MAR11616,Transport reactions
MAR11617,Transport reactions
MAR11618,Transport reactions
MAR11619,Transport reactions
MAR11620,Transport reactions
MAR11621,Transport reactions
MAR11622,Transport reactions
MAR11623,Transport reactions
MAR11624,Transport reactions
MAR11625,Transport reactions
MAR11626,Transport reactions
MAR11627,Transport reactions
MAR11628,Transport reactions
MAR11648,Transport reactions
MAR11653,Transport reactions
MAR11654,Transport reactions
MAR11655,Transport reactions
MAR11656,Transport reactions
MAR11657,Transport reactions
MAR11658,Transport reactions
MAR11659,Transport reactions
MAR11660,Transport reactions
MAR11661,Transport reactions
MAR11662,Transport reactions
MAR11663,Transport reactions
MAR11664,Transport reactions
MAR11665,Transport reactions
MAR11666,Transport reactions
MAR11667,Transport reactions
MAR11668,Transport reactions
MAR11669,Transport reactions
MAR11670,Transport reactions
MAR11671,Transport reactions
MAR11672,Transport reactions
MAR11673,Transport reactions
MAR11674,Transport reactions
MAR11675,Transport reactions
MAR11676,Transport reactions
MAR11677,Transport reactions
MAR11678,Transport reactions
MAR11679,Transport reactions
MAR11680,Transport reactions
MAR11681,Transport reactions
MAR11682,Transport reactions
MAR11683,Transport reactions
MAR11684,Transport reactions
MAR11685,Transport reactions
MAR11686,Transport reactions
MAR11687,Transport reactions
MAR11688,Transport reactions
MAR11689,Transport reactions
MAR11690,Transport reactions
MAR11691,Transport reactions
MAR11692,Transport reactions
MAR11693,Transport reactions
MAR11694,Transport reactions
MAR11695,Transport reactions
MAR11696,Transport reactions
MAR11697,Transport reactions
MAR11698,Transport reactions
MAR11699,Transport reactions
MAR11700,Transport reactions
MAR11701,Transport reactions
MAR11702,Transport reactions
MAR11703,Transport reactions
MAR11704,Transport reactions
MAR11705,Transport reactions
MAR11706,Transport reactions
MAR11707,Transport reactions
MAR11708,Transport reactions
MAR11709,Transport reactions
MAR11710,Transport reactions
MAR11711,Transport reactions
MAR11712,Transport reactions
MAR11713,Transport reactions
MAR11714,Transport reactions
MAR11715,Transport reactions
MAR11716,Transport reactions
MAR11717,Transport reactions
MAR11718,Transport reactions
MAR11719,Transport reactions
MAR11720,Transport reactions
MAR11721,Transport reactions
MAR11722,Transport reactions
MAR11723,Transport reactions
MAR11724,Transport reactions
MAR11725,Transport reactions
MAR11726,Transport reactions
MAR11727,Transport reactions
MAR11736,Fatty acid oxidation
MAR11740,Fatty acid oxidation
MAR11744,Fatty acid oxidation
MAR11745,Fatty acid oxidation
MAR11749,Fatty acid oxidation
MAR11752,Fatty acid oxidation
MAR11757,Transport reactions
MAR11758,Transport reactions
MAR11759,Transport reactions
MAR11760,Transport reactions
MAR11761,Transport reactions
